Molecule ChEMBL ID,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Target ChEMBL ID,Smiles
CHEMBL3658609,IC50,'=',27.0,nM,7.57,CHEMBL4822,C=C1C[C@@](C)(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)N=C(N)O1
CHEMBL402330,IC50,'=',600.0,nM,6.22,CHEMBL4822,NC(N)=NC(=O)Cn1c(-c2ccccc2)ccc1C12CC3CC(CC(C3)C1)C2
CHEMBL272766,IC50,'=',665.0,nM,6.18,CHEMBL4822,Cc1nnc(CN/C(N)=N\C(=O)Cn2c(-c3ccccc3)ccc2C23CC4CC(CC(C4)C2)C3)o1
CHEMBL402576,IC50,'=',283.0,nM,6.55,CHEMBL4822,N/C(=N/C(=O)Cn1c(-c2ccccc2)ccc1C12CC3CC(CC(C3)C1)C2)N[C@H]1CC[C@H](O)CC1
CHEMBL256823,IC50,'=',1710.0,nM,5.77,CHEMBL4822,N/C(=N/C(=O)Cn1c(-c2ccccc2)ccc1C12CC3CC(CC(C3)C1)C2)NCCCn1ccnc1
CHEMBL401832,IC50,'=',536.0,nM,6.27,CHEMBL4822,N/C(=N/C(=O)Cn1c(-c2ccccc2)ccc1C12CC3CC(CC(C3)C1)C2)NCC(O)CO
CHEMBL206442,IC50,'=',760.0,nM,6.12,CHEMBL4822,O=C(Nc1cc(Br)ccc1N1CCN(Cc2ccccc2)CC1)c1cc2ccccc2oc1=O
CHEMBL448459,IC50,'=',38000.0,nM,4.42,CHEMBL4822,Nc1nc(C2(c3ccc(Cl)cc3)CCCC2)cs1
CHEMBL4109077,IC50,'=',14.6,nM,7.84,CHEMBL4822,C[C@H]1CC2(Cc3ccc(Cl)cc3[C@]23N=C(N)N(Cc2ncccn2)C3=O)C[C@@H](C)[C@@H]1O
CHEMBL210451,IC50,'=',10000.0,nM,5.0,CHEMBL4822,CC(C)(C)OC(=O)N1CCN(c2ccc(-c3ccccc3)cc2NC(=O)c2cc3ccccc3oc2=O)CC1
CHEMBL211214,IC50,'=',630.0,nM,6.2,CHEMBL4822,O=C(Nc1cc(Br)ccc1N1CCN(CCO)CC1)c1cc2ccccc2oc1=O
CHEMBL381919,IC50,'=',670.0,nM,6.17,CHEMBL4822,O=C(Nc1cc(Br)ccc1N1CCNCC1)c1cc2ccccc2oc1=O.O=C(O)C(F)(F)F
CHEMBL211097,IC50,'=',3800.0,nM,5.42,CHEMBL4822,O=C(Nc1cc(-c2ccccc2)ccc1N1CCN(C(=O)CCCCC2SCCS2)CC1)c1cccc2ccccc12
CHEMBL3650831,IC50,'=',128.0,nM,6.89,CHEMBL4822,NC1=NC2(CO1)c1cc(-c3cncnc3)ccc1OC(Cc1ccccc1)C21COC1
CHEMBL378897,IC50,'=',1300.0,nM,5.89,CHEMBL4822,CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H]1CSC/C=C/CSC[C@H](NC(=O)OC(C)(C)C)C(=O)N[C@@H](C)C(=O)N1
CHEMBL584917,IC50,'=',89.95,nM,7.05,CHEMBL4822,CN1C(=O)C(c2cccc(-c3cccnc3)c2)(c2ccc3c(c2)OCCO3)N=C1N
CHEMBL3703300,IC50,'=',1830.0,nM,5.74,CHEMBL4822,CCOc1cncc(-c2ccc3c(c2)C2(COC(N)=N2)C2(CC2)CO3)c1
CHEMBL3656212,IC50,'=',61.0,nM,7.21,CHEMBL4822,COc1cccc(-c2ccc3c(c2)C2(N=C(N)N(C)C2=O)[C@]2(CC[C@H](OC(C)C)CC2)C3)c1
CHEMBL3703225,IC50,'=',580.0,nM,6.24,CHEMBL4822,CC#Cc1cc(-c2ccc3c(c2)C2(COC(N)=N2)C2(COC2)CO3)ccn1
CHEMBL3703226,IC50,'=',410.0,nM,6.39,CHEMBL4822,CC#Cc1cc(-c2ccc3c(c2)C2(COC(N)=N2)C2(COC2)CO3)ncn1
CHEMBL3703281,IC50,'=',36.0,nM,7.44,CHEMBL4822,CC1(C)Oc2ccc(-c3cccnc3F)cc2C2(COC(N)=N2)C12COC2
CHEMBL3703293,IC50,'=',1900.0,nM,5.72,CHEMBL4822,NC1=NC2(CO1)c1cc(-c3cncc(C(F)(F)F)c3)ccc1OC1(CCC1)C21COC1
CHEMBL3650786,IC50,'=',32.0,nM,7.5,CHEMBL4822,CC1(C)Oc2ccc(-c3cc(Cl)cnc3F)cc2C2(COC(N)=N2)C12COC2
CHEMBL3650787,IC50,'=',630.0,nM,6.2,CHEMBL4822,COc1ncc(Cl)cc1-c1ccc2c(c1)C1(COC(N)=N1)C1(COC1)C(C)(C)O2
CHEMBL3650790,IC50,'=',370.0,nM,6.43,CHEMBL4822,CC1(C)Oc2ccc(-c3cc(F)ncc3Cl)cc2C2(COC(N)=N2)C12COC2
CHEMBL3650805,IC50,'=',3400.0,nM,5.47,CHEMBL4822,CC1(C)Oc2ccc(-c3ccc4[nH]ccc4c3)cc2C2(COC(N)=N2)C12COC2
CHEMBL3650809,IC50,'=',810.0,nM,6.09,CHEMBL4822,CC1(C)Oc2ccc(-c3ccc4nonc4c3)cc2C2(COC(N)=N2)C12COC2
CHEMBL3650811,IC50,'=',490.0,nM,6.31,CHEMBL4822,CC1(C)Oc2ccc(-c3cccc4cnccc34)cc2C2(COC(N)=N2)C12COC2
CHEMBL3650816,IC50,'=',760.0,nM,6.12,CHEMBL4822,CC1(C)Oc2ccc(-c3c(F)ccc(F)c3F)cc2C2(COC(N)=N2)C12COC2
CHEMBL3650831,IC50,'=',26.0,nM,7.58,CHEMBL4822,NC1=NC2(CO1)c1cc(-c3cncnc3)ccc1OC(Cc1ccccc1)C21COC1
CHEMBL3650832,IC50,'=',4.9,nM,8.31,CHEMBL4822,CC#Cc1cncc(-c2ccc3c(c2)C2(COC(N)=N2)C2(COC2)C(Cc2ccccc2)O3)c1
CHEMBL3650834,IC50,'=',22.0,nM,7.66,CHEMBL4822,CC#Cc1cncc(-c2ccc3c(c2)C2(COC(N)=N2)C2(COC2)C(CC2CC2)O3)c1
CHEMBL4166588,IC50,'=',41400.0,nM,4.38,CHEMBL4822,Cl.Nc1ncnc2c1ncn2CCNCC/N=C/c1ccc(O)cc1O
CHEMBL560497,IC50,'=',91.0,nM,7.04,CHEMBL4822,CCNc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CCOCC2)cc(N2CCCCS2(=O)=O)c1
CHEMBL3354718,IC50,'=',0.3,nM,9.52,CHEMBL4822,NC1=N[C@@]2(CO1)c1cc(-c3cccnc3F)ccc1Oc1c(F)cc(C3=CCOCC3)cc12
CHEMBL3394055,IC50,'=',16.0,nM,7.8,CHEMBL4822,NC1=N[C@@]2(CO1)c1cc(-c3cccnc3F)ccc1Oc1cnc(-c3ccncc3)cc12
CHEMBL1270526,IC50,'=',12.0,nM,7.92,CHEMBL4822,COCC#Cc1cc([C@@]2(c3ccc(OC(F)F)cc3)N=C(N)N(C)C2=O)ccc1F
CHEMBL247416,IC50,'=',2.0,nM,8.7,CHEMBL4822,CC1CC1CNc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@@H](N)CCC(F)(F)F)cc(N(C)S(C)(=O)=O)n1
CHEMBL398839,IC50,'=',1100.0,nM,5.96,CHEMBL4822,CCCN(c1cc2cc(c1)C(=O)N[C@@H](C1CC1)CCc1cccc(c1)C[C@@](C)(N)COC2)S(C)(=O)=O
CHEMBL1270432,IC50,'=',20.0,nM,7.7,CHEMBL4822,Cc1cc([C@]2(c3ccc(F)c(C#CC4CC4)c3)N=C(N)N(C)C2=O)ccc1OC(F)F
CHEMBL558946,IC50,'=',25.0,nM,7.6,CHEMBL4822,CCCO/N=C(/C)c1cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)CNCc2cccc(OC)c2)cc(N2CCCCS2(=O)=O)c1
CHEMBL539653,IC50,'=',11.0,nM,7.96,CHEMBL4822,COc1cccc(CNC[C@@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(=O)c2cccc(N(c3ccccc3)S(C)(=O)=O)c2)c1
CHEMBL539468,IC50,'=',242.0,nM,6.62,CHEMBL4822,COc1cccc(CNC[C@@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(=O)c2cc(/C(C)=N/OCC(C)C)cc(N(c3ccccc3)S(C)(=O)=O)c2)c1
CHEMBL558542,IC50,'=',12.0,nM,7.92,CHEMBL4822,CCCN(CCC)C(=O)c1cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)CNCc2cccc(OC)c2)cc(S(=O)(=O)c2ccc(OC)cc2)c1
CHEMBL552743,IC50,'=',34.0,nM,7.47,CHEMBL4822,CCCN(CCC)C(=O)c1cc(CC(C)O)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)CNCc2cccc(OC)c2)c1
CHEMBL557352,IC50,'=',117.0,nM,6.93,CHEMBL4822,COc1cccc(CNC[C@@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(=O)c2cc(/C(C)=N\O)cc(N3CCCCS3(=O)=O)c2)c1
CHEMBL550753,IC50,'=',559.0,nM,6.25,CHEMBL4822,COc1cccc(CNC[C@@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(=O)c2cc(C(C)=O)cc(N(C)S(C)(=O)=O)c2)c1
CHEMBL566406,IC50,'=',50.0,nM,7.3,CHEMBL4822,CCOc1cc(C2(c3cccc(-c4cccnc4)c3)N=C(N)N(C)C2=O)ccc1OC
CHEMBL567061,IC50,'=',50.0,nM,7.3,CHEMBL4822,CCCCOc1cc(C2(c3cccc(-c4cccnc4)c3)N=C(N)N(C)C2=O)ccc1OC
CHEMBL443909,IC50,'=',24.0,nM,7.62,CHEMBL4822,CC(C)[C@H](NC(=O)C[C@H](O)[C@H](COCc1ccccc1)NC(=O)c1cc(C(=O)N[C@H](C)c2ccccc2)cc(N(C)S(C)(=O)=O)c1)C(=O)NCc1ccc(C(=O)O)cc1
CHEMBL450469,IC50,'=',1600.0,nM,5.8,CHEMBL4822,CNC(=O)c1cc(C(=O)N[C@@H](COCc2cc(F)cc(F)c2)[C@@H](O)CC(=O)N[C@H](C(=O)Nc2cc(C(=O)O)cc(C(=O)O)c2)C(C)C)cc(N(C)S(C)(=O)=O)c1
CHEMBL1270239,IC50,'=',80.0,nM,7.1,CHEMBL4822,CN1C(=O)[C@@](c2ccc(OC(F)F)cc2)(c2cccc(C(=O)CCCF)c2)N=C1N
CHEMBL1270934,IC50,'=',20.0,nM,7.7,CHEMBL4822,CC#Cc1cccc([C@@]2(c3ccc(OC(F)F)cc3)N=C(N)N(C)C2=O)c1
CHEMBL270359,IC50,'=',5.0,nM,8.3,CHEMBL4822,CCCN(CCC)C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2C[C@@H](OCc3ccccc3)CN2)c1
CHEMBL403727,IC50,'=',3.0,nM,8.52,CHEMBL4822,CCCN(CCC)C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2C[C@@H](Oc3ccccc3)CN2)c1
CHEMBL404682,IC50,'=',225.0,nM,6.65,CHEMBL4822,O=C(N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)[C@H]1C[C@@H](OCc2ccccc2)CN1)[C@H]1CC(=O)N(Cc2ccco2)C1
CHEMBL270822,IC50,'=',219.0,nM,6.66,CHEMBL4822,O=C(N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)[C@H]1C[C@@H](OCc2ccccc2)CN1)[C@H]1CC(=O)N(Cc2cccnc2)C1
CHEMBL255602,IC50,'=',365.0,nM,6.44,CHEMBL4822,O=C(N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)[C@H]1C[C@@H](OCc2ccccc2)CN1)[C@H]1CC(=O)N(Cc2ccccc2F)C1
CHEMBL401717,IC50,'=',270.0,nM,6.57,CHEMBL4822,CCOCCN1C[C@@H](C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2C[C@@H](OCc3ccccc3)CN2)CC1=O
CHEMBL507330,IC50,'=',13.0,nM,7.89,CHEMBL4822,CCCN(CCC)C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@@H]2NCCN(CC(C)C)C2=O)c1
CHEMBL491265,IC50,'=',140.0,nM,6.85,CHEMBL4822,CCCCN1CC(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@@H]2NCN(Cc3ccccc3)C2=O)CC1=O
CHEMBL485319,IC50,'=',905.0,nM,6.04,CHEMBL4822,CCCN1CC(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@@H]2NCN(Cc3ccccc3)C2=O)CC1=O
CHEMBL510659,IC50,'=',1.0,nM,9.0,CHEMBL4822,COC[C@H]1CCCN1C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@@H]2NCCN(Cc3ccccc3)C2=O)c1
CHEMBL507571,IC50,'=',915.0,nM,6.04,CHEMBL4822,CCCN(CCC)C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@@H]2NCCN(CC3CC3)C2=O)c1
CHEMBL442847,IC50,'=',1400.0,nM,5.85,CHEMBL4822,O=C(N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)[C@@H]1NCCN(Cc2ccccc2)C1=O)C1CC(=O)N(Cc2ccccc2)C1
CHEMBL491071,IC50,'=',180.0,nM,6.75,CHEMBL4822,CCCCN1CC(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@@H]2NCCN(Cc3ccccc3)C2=O)CC1=O
CHEMBL453413,IC50,'=',57.0,nM,7.24,CHEMBL4822,COC[C@H]1CCCN1C(=O)c1cc(OC)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@@H]2NCCN(Cc3ccccc3)C2=O)c1
CHEMBL3670366,IC50,'=',93.0,nM,7.03,CHEMBL4822,COc1cnc(C(=O)Nc2ccc(F)c([C@]3(C)CO[C@@](C)(C(F)(F)F)C(N)=N3)n2)c(C)c1
CHEMBL3640250,IC50,'=',5960.0,nM,5.22,CHEMBL4822,C[C@@]1(c2cc(NC(=O)CCc3ccc(O)c(O)c3)ccc2F)CCSC(N)=N1
CHEMBL447220,IC50,'=',26.0,nM,7.58,CHEMBL4822,CCc1c[nH]c2c(N3CCCC3=O)cc(C(=O)N[C@@H](Cc3ccccc3)[C@H](O)CNCc3cccc(C(F)(F)F)c3)cc12
CHEMBL376277,IC50,'=',14.0,nM,7.85,CHEMBL4822,C[C@@H](NC(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CC2)cc(N(C)S(=O)(=O)N(C)C)c1)c1ccccc1
CHEMBL376072,IC50,'=',15.0,nM,7.82,CHEMBL4822,CCNC[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1cc(C(=O)N[C@H](C)c2ccc(F)cc2)cc(N(C)S(C)(=O)=O)c1
CHEMBL377625,IC50,'=',10.0,nM,8.0,CHEMBL4822,C[C@@H](NC(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CC2)cc(N(C)S(C)(=O)=O)c1)c1ccc(F)cc1
CHEMBL225442,IC50,'=',5389.0,nM,5.27,CHEMBL4822,C[C@@H](NC(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CN)cc(N(C)S(C)(=O)=O)c1)c1ccc(F)cc1
CHEMBL399595,IC50,'=',15000.0,nM,4.82,CHEMBL4822,CN(c1cc2cc(n1)CCCCCc1cccc(c1)C[C@@](C)(N)C(=O)OC2)S(C)(=O)=O
CHEMBL3394055,IC50,'=',2.5,nM,8.6,CHEMBL4822,NC1=N[C@@]2(CO1)c1cc(-c3cccnc3F)ccc1Oc1cnc(-c3ccncc3)cc12
CHEMBL234762,IC50,'=',495.0,nM,6.3,CHEMBL4822,CCCC(CCC)S(=O)(=O)C[C@@H](NC(=O)c1ccccc1)C(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNCc1cccc(CC)c1
CHEMBL391144,IC50,'=',4.0,nM,8.4,CHEMBL4822,CCCCS(=O)(=O)C[C@@H](NC(=O)c1ncc[nH]1)C(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNCc1cccc(CC)c1
CHEMBL495087,IC50,'=',2800.0,nM,5.55,CHEMBL4822,CC(=O)Nc1ccc(CN2CCC3(CC2)C(NC2CCCCC2)=NC(=O)N3c2cccc(F)c2)cc1
CHEMBL2177479,IC50,'=',4100.0,nM,5.39,CHEMBL4822,CC(C)Oc1cccc(CN2CC[C@@]3(C[C@@H]2C)CN(c2nccs2)S(=O)(=O)N3c2cccc(F)c2)c1
CHEMBL2177472,IC50,'=',710.0,nM,6.15,CHEMBL4822,C[C@H]1C[C@]2(CCN1Cc1cccc(-c3ccccc3Cl)c1)CNS(=O)(=O)N2c1cccc(F)c1
CHEMBL2177471,IC50,'=',5300.0,nM,5.28,CHEMBL4822,C[C@H]1C[C@]2(CCN1Cc1cccc(OC3CCCC3)c1)CNS(=O)(=O)N2c1cccc(F)c1
CHEMBL2177474,IC50,'=',1700.0,nM,5.77,CHEMBL4822,CCN1C[C@]2(CCN(Cc3cccc(OC(C)C)c3)[C@@H](C)C2)N(c2cccc(F)c2)S1(=O)=O
CHEMBL2177472,IC50,'=',1700.0,nM,5.77,CHEMBL4822,C[C@H]1C[C@]2(CCN1Cc1cccc(-c3ccccc3Cl)c1)CNS(=O)(=O)N2c1cccc(F)c1
CHEMBL2177471,IC50,'=',11000.0,nM,4.96,CHEMBL4822,C[C@H]1C[C@]2(CCN1Cc1cccc(OC3CCCC3)c1)CNS(=O)(=O)N2c1cccc(F)c1
CHEMBL2177339,IC50,'=',1430.0,nM,5.84,CHEMBL4822,COc1ccc2c(c1)C1(COC(N)=N1)c1cc(-c3cncnc3)ccc1O2
CHEMBL2177320,IC50,'=',1180.0,nM,5.93,CHEMBL4822,COc1ccc2c(c1)C1(COC(N)=N1)c1cc(-c3ccccc3)ccc1O2
CHEMBL2177329,IC50,'=',1170.0,nM,5.93,CHEMBL4822,COc1ccc2c(c1)C1(COC(N)=N1)c1cc(-c3cccc(Cl)c3F)ccc1O2
CHEMBL2177339,IC50,'=',410.0,nM,6.39,CHEMBL4822,COc1ccc2c(c1)C1(COC(N)=N1)c1cc(-c3cncnc3)ccc1O2
CHEMBL2177343,IC50,'=',8.0,nM,8.1,CHEMBL4822,CC(C)COc1ccc2c(c1)[C@]1(COC(N)=N1)c1cc(-c3cncnc3)ccc1O2
CHEMBL2181914,IC50,'=',9.1,nM,8.04,CHEMBL4822,COC(OC)C(=O)N[C@@H](Cc1cccc(-c2nccs2)c1)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21
CHEMBL2181910,IC50,'=',8.1,nM,8.09,CHEMBL4822,CCOCC(=O)N[C@@H](Cc1cccc(-c2nccs2)c1)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21
CHEMBL2181904,IC50,'=',11.0,nM,7.96,CHEMBL4822,C#Cc1cccc(C[C@H](NC(=O)COC)[C@H](O)CN[C@H]2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)c1F
CHEMBL2181903,IC50,'=',9.5,nM,8.02,CHEMBL4822,COCC(=O)N[C@@H](Cc1cc(-c2nccs2)ccc1F)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21
CHEMBL2181902,IC50,'=',1.9,nM,8.72,CHEMBL4822,COCC(=O)N[C@@H](Cc1cc(F)cc(-c2nccs2)c1)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21
CHEMBL2181899,IC50,'=',47.0,nM,7.33,CHEMBL4822,C#Cc1ccc(C[C@H](NC(=O)COC)[C@H](O)CN[C@H]2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)cc1
CHEMBL397275,IC50,'=',2.0,nM,8.7,CHEMBL4822,CCCN(CCC)C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)CNCc2cccc(CC)c2)c1
CHEMBL397715,IC50,'=',300.0,nM,6.52,CHEMBL4822,CCCN(CCC)C(=O)c1cc(C(N)=O)cc(C(=O)N[C@@H](Cc2ccc(O)cc2)[C@H](O)CNCc2cccc(OC)c2)c1
CHEMBL220813,IC50,'=',500.0,nM,6.3,CHEMBL4822,CCCN(CCC)C(=O)c1cccc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)CN[C@H](C)C(=O)NCC(C)C)c1
CHEMBL220346,IC50,'=',100000.0,nM,4.0,CHEMBL4822,Nc1ncccc1NCc1cccc(-c2cccnc2)c1
CHEMBL435747,IC50,'=',310000.0,nM,3.51,CHEMBL4822,Nc1ncccc1NCc1ccccc1
CHEMBL2181883,IC50,'=',1150.0,nM,5.94,CHEMBL4822,CC(C)(C)Cc1cnc2c(c1)[C@@H](NC[C@@H](O)[C@H](Cc1ccc3c(c1)OCO3)NC(=O)c1ccccc1F)CC1(CCC1)O2
CHEMBL2181881,IC50,'=',27.5,nM,7.56,CHEMBL4822,CC(C)(C)Cc1cnc2c(c1)[C@@H](NC[C@@H](O)[C@H](Cc1ccc3c(c1)OCO3)NC(=O)[C@@H]1CCCO1)CC1(CCC1)O2
CHEMBL3086250,IC50,'=',7500.0,nM,5.12,CHEMBL4822,O=C(N[C@H](C(=O)Nc1cccc([C@@H](O)CN[C@H](CO)Cc2ccccc2)c1)c1ccccc1)OCc1ccccc1
CHEMBL2048060,IC50,'=',6.0,nM,8.22,CHEMBL4822,CC1(C)OCc2ccc(CN[C@H]3CS(=O)(=O)C[C@@H](Cc4cc(F)c(N)c(OC(C(F)(F)F)C(F)(F)F)c4)[C@@H]3O)cc21
CHEMBL2048040,IC50,'=',215.0,nM,6.67,CHEMBL4822,CC(C)(C)c1cccc(CN[C@H]2CS(=O)(=O)C[C@@H](Cc3cc(F)c(N)c(OC4CCC4)c3)[C@@H]2O)c1
CHEMBL2048041,IC50,'=',118.0,nM,6.93,CHEMBL4822,CC(C)(C)c1cccc(CN[C@H]2CS(=O)(=O)C[C@@H](Cc3cc(F)c(N)c(OC4COC4)c3)[C@@H]2O)c1
CHEMBL2386720,IC50,'=',12.0,nM,7.92,CHEMBL4822,C[C@]1(c2nc(NC(=O)c3ncc(C#N)cc3Cl)ccc2F)N=C(N)OCC1(F)F
CHEMBL2047913,IC50,'=',410.0,nM,6.39,CHEMBL4822,CO[C@@H](Cc1cc(C[C@@H]2CS(=O)(=O)C[C@H](NCc3cccc(C(C)(C)C)c3)[C@H]2O)cc(F)c1N)C(F)(F)F
CHEMBL2048044,IC50,'=',6.0,nM,8.22,CHEMBL4822,CC(C)(C)c1cccc(CN[C@H]2CS(=O)(=O)C[C@@H](Cc3cc(F)c(N)c(OCC(F)F)c3)[C@@H]2O)c1
CHEMBL2407344,IC50,'=',58.0,nM,7.24,CHEMBL4822,CCc1ccc2c(c1)[C@@H](NC[C@@H](O)[C@@H]1Cc3cccc(c3)CCCCCCC(=O)N1)CC1(CCC1)O2
CHEMBL401180,IC50,'=',68.0,nM,7.17,CHEMBL4822,C[C@@]1(N)Cc2cccc(c2)CC[C@H](c2ccccc2)NC(=O)c2cc(cc(-c3ccccc3C#N)c2)COC1=O
CHEMBL2047039,IC50,'=',6.9,nM,8.16,CHEMBL4822,CC(C)c1cccc(CNC[C@@H](O)[C@@H]2COC/C=C\CCN(C)C(=O)c3cc(cc(N(C)S(C)(=O)=O)c3)C(=O)N2)c1
CHEMBL231160,IC50,'=',108.0,nM,6.97,CHEMBL4822,CCN(CCCCCCNC1=CC(=O)C(NCCCCCCN(CC)Cc2ccccc2OC)=CC1=O)Cc1ccccc1OC
CHEMBL401473,IC50,'=',3.0,nM,8.52,CHEMBL4822,CCNc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCc2cccc(C(F)(F)F)c2)cc(N2CCCCS2(=O)=O)c1
CHEMBL401475,IC50,'=',36.0,nM,7.44,CHEMBL4822,CCNc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CCc3ccc(OC)cc32)cc(N2CCCCS2(=O)=O)c1
CHEMBL427719,IC50,'=',41.0,nM,7.39,CHEMBL4822,CCNc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCc2cccc(OC)c2)cc(N2CCCCS2(=O)=O)c1
CHEMBL253641,IC50,'=',40.0,nM,7.4,CHEMBL4822,CCNc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCc2cccc(C(F)(F)F)c2)c(F)c(N2CCCCS2(=O)=O)c1
CHEMBL2047040,IC50,'=',260.0,nM,6.58,CHEMBL4822,CC(C)c1cccc(CNC[C@@H](O)[C@@H]2COC/C=C/C[C@@H](c3ccccc3)NC(=O)c3cc(cc(N(C)S(C)(=O)=O)c3)C(=O)N2)c1
CHEMBL2047035,IC50,'=',73.0,nM,7.14,CHEMBL4822,CC(C)c1cccc(CNC[C@@H](O)[C@@H]2COC/C=C/CCCNC(=O)c3cc(cc(N(C)S(C)(=O)=O)c3)C(=O)N2)c1
CHEMBL2058872,IC50,'=',7380.0,nM,5.13,CHEMBL4822,NCCNC(CSc1ccc2ccccc2c1)Cn1c2ccccc2c2ccccc21
CHEMBL2437434,IC50,'=',1300.0,nM,5.89,CHEMBL4822,CN1C(=O)C[C@@](C)(CCc2cccc(-c3ccccc3)c2)N=C1N.O=C(O)C(F)(F)F
CHEMBL2437446,IC50,'=',8400.0,nM,5.08,CHEMBL4822,CCCOc1cccc(-c2cccc([C@@H]3C[C@H]3[C@]3(C)CC(=O)N(C)C(N)=N3)c2)c1.O=C(O)C(F)(F)F
CHEMBL2437444,IC50,'=',3300.0,nM,5.48,CHEMBL4822,COc1cccc(-c2cccc([C@@H]3C[C@H]3[C@]3(C)CC(=O)N(C)C(N)=N3)c2)c1.O=C(O)C(F)(F)F
CHEMBL396830,IC50,'=',120000.0,nM,3.92,CHEMBL4822,Cn1c(N)nc(CCc2cccc(-c3ccc[nH]3)c2)cc1=O
CHEMBL235754,IC50,'=',91000.0,nM,4.04,CHEMBL4822,COc1cccc(-c2cccc(CCc3cc(=O)n(C)c(N)n3)c2)c1
CHEMBL239425,IC50,'=',3500.0,nM,5.46,CHEMBL4822,CN1C(=O)CC(C)(c2ccc(Cl)c(Cl)c2)N=C1N
CHEMBL1163423,IC50,'=',39100.0,nM,4.41,CHEMBL4822,CC1=C(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CC2)C(C)C(C(=O)OCc2ccccc2)=C(C)N1CC(=O)N(C)C
CHEMBL1163427,IC50,'=',29600.0,nM,4.53,CHEMBL4822,CCCC1C(C(=O)NC(C)c2ccccc2)=CN(CC(=O)OC(C)C)C=C1C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNC1CC1
CHEMBL1163433,IC50,'=',31200.0,nM,4.51,CHEMBL4822,CCCC1C(C(=O)NC(C)c2ccccc2)=CN(CC(=O)OC(C)C)C=C1C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNc1cccc(OC)c1
CHEMBL1165545,IC50,'=',5.0,nM,8.3,CHEMBL4822,CCNc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNc2cccc(C(F)(F)F)c2)cc(N2CCCCS2(=O)=O)c1
